username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
CallMeRed,,,37.1,,39.76,25.0,0.8688,0.9159,36.34,True,45.67,1,331.0,"CallMeRed scores 36.34 with recent tournament form 39.8, bancho score 37.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
mx10000,,,35.27,,39.77,25.0,0.8688,0.9172,36.28,True,45.53,1,317.0,"mx10000 scores 36.28 with recent tournament form 39.8, bancho score 35.3, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
dasdwqdf,,,41.16,,44.04,25.0,0.85,0.9096,36.22,True,46.85,0,422.0,"dasdwqdf scores 36.22 with recent tournament form 44.0, bancho score 41.2, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
GabberSS,,,28.11,,42.58,25.0,0.8688,0.9158,36.21,True,45.52,1,332.0,"GabberSS scores 36.21 with recent tournament form 42.6, bancho score 28.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
helvetia,,,40.75,,31.81,25.0,0.8688,0.9391,36.2,True,44.37,1,169.0,"helvetia scores 36.20 with bancho score 40.8, recent tournament form 31.8, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Alue,,,40.21,,44.08,25.0,0.85,0.91,36.19,True,46.78,0,414.0,"Alue scores 36.19 with recent tournament form 44.1, bancho score 40.2, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Oguri Cap,,,36.27,,28.71,25.0,0.8688,0.9597,36.18,True,43.39,1,93.0,"Oguri Cap scores 36.18 with bancho score 36.3, recent tournament form 28.7, consistency score 25.0; reliability 0.869, activity 0.960, provisional",{}
P r a h,,,25.43,,37.39,25.0,0.8688,0.9407,36.17,True,44.26,1,162.0,"P r a h scores 36.17 with recent tournament form 37.4, bancho score 25.4, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
TzArtifactz,,,23.01,,19.48,81.86,0.8875,0.9407,36.17,True,43.33,2,162.0,"TzArtifactz scores 36.17 with consistency score 81.9, bancho score 23.0, recent tournament form 19.5; reliability 0.887, activity 0.941, provisional",{}
Markus,,,25.28,,43.1,25.0,0.8688,0.916,36.12,True,45.39,1,330.0,"Markus scores 36.12 with recent tournament form 43.1, bancho score 25.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
bsm,,,51.84,,39.07,25.0,0.85,0.9096,36.11,True,46.71,0,422.0,"bsm scores 36.11 with bancho score 51.8, recent tournament form 39.1, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
-Din-,,,50.49,,39.5,25.0,0.85,0.9096,36.1,True,46.69,0,421.0,"-Din- scores 36.10 with bancho score 50.5, recent tournament form 39.5, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
maidkedi,,,41.65,,36.46,25.0,0.8688,0.9157,36.1,True,45.37,1,333.0,"maidkedi scores 36.10 with bancho score 41.6, recent tournament form 36.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
trushpack,,,35.76,,32.89,25.0,0.8688,0.9391,36.05,True,44.19,1,169.0,"trushpack scores 36.05 with bancho score 35.8, recent tournament form 32.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Lesperry,,,44.73,,28.89,25.0,0.8688,0.9407,36.05,True,44.11,1,162.0,"Lesperry scores 36.05 with bancho score 44.7, recent tournament form 28.9, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Tsukime,,,32.77,,33.97,25.0,0.8688,0.9391,36.03,True,44.17,1,169.0,"Tsukime scores 36.03 with recent tournament form 34.0, bancho score 32.8, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
lol-ok,,,25.71,,42.23,25.0,0.8688,0.916,36.01,True,45.25,1,330.0,"lol-ok scores 36.01 with recent tournament form 42.2, bancho score 25.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
nicki1324,,,51.8,,38.28,25.0,0.85,0.9096,35.99,True,46.55,0,422.0,"nicki1324 scores 35.99 with bancho score 51.8, recent tournament form 38.3, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
N1ghtbeat,,,25.99,,40.82,25.0,0.8688,0.9193,35.94,True,44.99,1,296.0,"N1ghtbeat scores 35.94 with recent tournament form 40.8, bancho score 26.0, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
-Kedama,,,44.48,,28.11,25.0,0.8688,0.9407,35.9,True,43.93,1,162.0,"-Kedama scores 35.90 with bancho score 44.5, recent tournament form 28.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
120-cell,,,43.9,,40.56,25.0,0.85,0.9104,35.89,True,46.37,0,408.0,"120-cell scores 35.89 with bancho score 43.9, recent tournament form 40.6, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Nescafe Classic,,,20.75,,43.33,25.0,0.8688,0.9165,35.89,True,45.08,1,324.0,"Nescafe Classic scores 35.89 with recent tournament form 43.3, consistency score 25.0, bancho score 20.7; reliability 0.869, activity 0.916, provisional",{}
Ole,,,38.76,,36.04,25.0,0.8688,0.916,35.86,True,45.06,1,330.0,"Ole scores 35.86 with bancho score 38.8, recent tournament form 36.0, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
MRB,,,19.74,,38.06,25.0,0.8688,0.9391,35.85,True,43.94,1,169.0,"MRB scores 35.85 with recent tournament form 38.1, consistency score 25.0, bancho score 19.7; reliability 0.869, activity 0.939, provisional",{}
moosepi,,,20.15,,43.02,25.0,0.8688,0.916,35.78,True,44.97,1,330.0,"moosepi scores 35.78 with recent tournament form 43.0, consistency score 25.0, bancho score 20.2; reliability 0.869, activity 0.916, provisional",{}
Vo Hieu Grape,,,24.72,,35.73,25.0,0.8688,0.9387,35.78,True,43.87,1,171.0,"Vo Hieu Grape scores 35.78 with recent tournament form 35.7, consistency score 25.0, bancho score 24.7; reliability 0.869, activity 0.939, provisional",{}
meramin,,,36.14,,30.64,25.0,0.8688,0.9391,35.71,True,43.77,1,169.0,"meramin scores 35.71 with bancho score 36.1, recent tournament form 30.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Dream Journey,,,24.73,,40.67,25.0,0.8688,0.9159,35.7,True,44.86,1,331.0,"Dream Journey scores 35.70 with recent tournament form 40.7, consistency score 25.0, bancho score 24.7; reliability 0.869, activity 0.916, provisional",{}
kusuriya,,,46.9,,25.96,25.0,0.8688,0.9404,35.7,True,43.69,1,163.0,"kusuriya scores 35.70 with bancho score 46.9, recent tournament form 26.0, consistency score 25.0; reliability 0.869, activity 0.940, provisional",{}
Summer_Ouo,,,19.73,,42.41,25.0,0.8688,0.916,35.66,True,44.81,1,330.0,"Summer_Ouo scores 35.66 with recent tournament form 42.4, consistency score 25.0, bancho score 19.7; reliability 0.869, activity 0.916, provisional",{}
Omeguii,,,39.28,,34.5,25.0,0.8688,0.9159,35.64,True,44.79,1,331.0,"Omeguii scores 35.64 with bancho score 39.3, recent tournament form 34.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
KirbyTwister,,,31.06,,37.77,25.0,0.8688,0.9159,35.64,True,44.79,1,331.0,"KirbyTwister scores 35.64 with recent tournament form 37.8, bancho score 31.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Milifa Lunaria,,,29.99,,37.96,25.0,0.8688,0.9165,35.63,True,44.74,1,324.0,"Milifa Lunaria scores 35.63 with recent tournament form 38.0, bancho score 30.0, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
[MG]-iky-,,,36.96,,29.36,25.0,0.8688,0.9407,35.62,True,43.58,1,162.0,"[MG]-iky- scores 35.62 with bancho score 37.0, recent tournament form 29.4, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Hazuki-,,,28.66,,38.49,25.0,0.8688,0.9159,35.6,True,44.74,1,331.0,"Hazuki- scores 35.60 with recent tournament form 38.5, bancho score 28.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
soft bunny,,,32.57,,36.9,25.0,0.8688,0.9158,35.59,True,44.74,1,332.0,"soft bunny scores 35.59 with recent tournament form 36.9, bancho score 32.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
ILBOSSDELPOPPIN,,,27.61,,37.86,25.0,0.8688,0.9194,35.57,True,44.53,1,295.0,"ILBOSSDELPOPPIN scores 35.57 with recent tournament form 37.9, bancho score 27.6, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
dragonsaga,,,23.19,,40.36,25.0,0.8688,0.9157,35.54,True,44.68,1,333.0,"dragonsaga scores 35.54 with recent tournament form 40.4, consistency score 25.0, bancho score 23.2; reliability 0.869, activity 0.916, provisional",{}
aaront,,,24.17,,39.81,25.0,0.8688,0.916,35.53,True,44.65,1,330.0,"aaront scores 35.53 with recent tournament form 39.8, consistency score 25.0, bancho score 24.2; reliability 0.869, activity 0.916, provisional",{}
Navalus,,,25.66,,39.15,25.0,0.8688,0.9158,35.51,True,44.63,1,332.0,"Navalus scores 35.51 with recent tournament form 39.1, bancho score 25.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
iisobeyan,,,38.38,,33.88,25.0,0.8688,0.9159,35.49,True,44.6,1,331.0,"iisobeyan scores 35.49 with bancho score 38.4, recent tournament form 33.9, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Kenzol,,,19.21,,36.02,25.0,0.8688,0.9389,35.48,True,43.49,1,170.0,"Kenzol scores 35.48 with recent tournament form 36.0, consistency score 25.0, bancho score 19.2; reliability 0.869, activity 0.939, provisional",{}
xceller,,,38.24,,33.38,25.0,0.8688,0.9147,35.35,True,44.48,1,345.0,"xceller scores 35.35 with bancho score 38.2, recent tournament form 33.4, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
my angel amuro,,,37.03,,33.55,25.0,0.8688,0.9153,35.33,True,44.42,1,338.0,"my angel amuro scores 35.33 with bancho score 37.0, recent tournament form 33.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
rlsc1109,,,34.03,,28.89,25.0,0.8688,0.9391,35.29,True,43.25,1,169.0,"rlsc1109 scores 35.29 with bancho score 34.0, recent tournament form 28.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Riquiria,,,35.12,,33.85,25.0,0.8688,0.9159,35.27,True,44.33,1,331.0,"Riquiria scores 35.27 with bancho score 35.1, recent tournament form 33.9, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
TrickyPugster,,,56.83,,24.21,25.0,0.8688,0.9194,35.26,True,44.14,1,295.0,"TrickyPugster scores 35.26 with bancho score 56.8, consistency score 25.0, recent tournament form 24.2; reliability 0.869, activity 0.919, provisional",{}
Vagabond,,,45.55,,28.81,25.0,0.8688,0.9186,35.24,True,44.16,1,303.0,"Vagabond scores 35.24 with bancho score 45.5, recent tournament form 28.8, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Kotsik,,,51.47,,21.65,25.0,0.8688,0.9391,35.24,True,43.2,1,169.0,"Kotsik scores 35.24 with bancho score 51.5, consistency score 25.0, recent tournament form 21.6; reliability 0.869, activity 0.939, provisional",{}
aurora on osu,,,41.42,,37.33,25.0,0.85,0.91,35.22,True,45.53,0,414.0,"aurora on osu scores 35.22 with bancho score 41.4, recent tournament form 37.3, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Liery,,,23.37,,38.22,25.0,0.8688,0.9157,35.21,True,44.26,1,333.0,"Liery scores 35.21 with recent tournament form 38.2, consistency score 25.0, bancho score 23.4; reliability 0.869, activity 0.916, provisional",{}
arekk,,,52.58,,25.62,25.0,0.8688,0.9187,35.18,True,44.08,1,302.0,"arekk scores 35.18 with bancho score 52.6, recent tournament form 25.6, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
dench,,,50.2,,21.75,25.0,0.8688,0.9391,35.18,True,43.12,1,169.0,"dench scores 35.18 with bancho score 50.2, consistency score 25.0, recent tournament form 21.8; reliability 0.869, activity 0.939, provisional",{}
maTT4132,,,22.91,,38.02,25.0,0.8688,0.9159,35.16,True,44.19,1,331.0,"maTT4132 scores 35.16 with recent tournament form 38.0, consistency score 25.0, bancho score 22.9; reliability 0.869, activity 0.916, provisional",{}
Falnt,,,34.59,,33.33,25.0,0.8688,0.9159,35.16,True,44.18,1,331.0,"Falnt scores 35.16 with bancho score 34.6, recent tournament form 33.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
RyooYamada,,,63.48,,21.13,25.0,0.8688,0.9187,35.16,True,44.05,1,302.0,"RyooYamada scores 35.16 with bancho score 63.5, consistency score 25.0, recent tournament form 21.1; reliability 0.869, activity 0.919, provisional",{}
Rinyeki,,,30.27,,35.03,25.0,0.8688,0.9159,35.15,True,44.18,1,331.0,"Rinyeki scores 35.15 with recent tournament form 35.0, bancho score 30.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
LittleFede,,,38.37,,26.18,25.0,0.8688,0.9391,35.13,True,43.06,1,169.0,"LittleFede scores 35.13 with bancho score 38.4, recent tournament form 26.2, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
GodRoPoNiKa,,,51.24,,25.23,25.0,0.8688,0.9186,35.03,True,43.9,1,303.0,"GodRoPoNiKa scores 35.03 with bancho score 51.2, recent tournament form 25.2, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
thebeastjona,,,40.91,,24.65,25.0,0.8688,0.9387,35.03,True,42.95,1,171.0,"thebeastjona scores 35.03 with bancho score 40.9, consistency score 25.0, recent tournament form 24.6; reliability 0.869, activity 0.939, provisional",{}
-Yeji,,,25.28,,36.06,25.0,0.8688,0.9159,35.0,True,43.98,1,331.0,"-Yeji scores 35.00 with recent tournament form 36.1, bancho score 25.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
MyAimPeeps,,,33.63,,27.27,25.0,0.8688,0.9391,35.0,True,42.89,1,169.0,"MyAimPeeps scores 35.00 with bancho score 33.6, recent tournament form 27.3, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
iamVill,,,34.93,,26.62,25.0,0.8688,0.9387,34.96,True,42.87,1,171.0,"iamVill scores 34.96 with bancho score 34.9, recent tournament form 26.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Chiyuu,,,34.92,,26.18,25.0,0.8688,0.9407,34.96,True,42.78,1,162.0,"Chiyuu scores 34.96 with bancho score 34.9, recent tournament form 26.2, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
-NyX,,,37.73,,24.48,25.0,0.8688,0.9404,34.86,True,42.66,1,163.0,"-NyX scores 34.86 with bancho score 37.7, consistency score 25.0, recent tournament form 24.5; reliability 0.869, activity 0.940, provisional",{}
daanit,,,34.56,,25.59,25.0,0.8688,0.9391,34.78,True,42.63,1,169.0,"daanit scores 34.78 with bancho score 34.6, recent tournament form 25.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
unmei,,,31.54,,26.75,25.0,0.8688,0.9391,34.78,True,42.62,1,169.0,"unmei scores 34.78 with bancho score 31.5, recent tournament form 26.8, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
leny,,,41.09,,34.25,25.0,0.85,0.9096,34.71,True,44.89,0,422.0,"leny scores 34.71 with bancho score 41.1, recent tournament form 34.2, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
soyorin,,,27.51,,33.07,25.0,0.8688,0.9153,34.64,True,43.56,1,338.0,"soyorin scores 34.64 with recent tournament form 33.1, bancho score 27.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
G4rdevoir,,,22.15,,29.29,25.0,0.8688,0.9407,34.64,True,42.38,1,162.0,"G4rdevoir scores 34.64 with recent tournament form 29.3, consistency score 25.0, bancho score 22.2; reliability 0.869, activity 0.941, provisional",{}
Joyi,,,40.06,,27.0,25.0,0.8688,0.9186,34.6,True,43.35,1,303.0,"Joyi scores 34.60 with bancho score 40.1, recent tournament form 27.0, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
stupid dog,,,35.17,,28.79,25.0,0.8688,0.9194,34.6,True,43.32,1,295.0,"stupid dog scores 34.60 with bancho score 35.2, recent tournament form 28.8, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
paxyh,,,24.75,,32.95,25.0,0.8688,0.9159,34.47,True,43.32,1,331.0,"paxyh scores 34.47 with recent tournament form 33.0, consistency score 25.0, bancho score 24.7; reliability 0.869, activity 0.916, provisional",{}
vljoy209,,,48.71,,22.54,25.0,0.8688,0.9186,34.44,True,43.15,1,303.0,"vljoy209 scores 34.44 with bancho score 48.7, consistency score 25.0, recent tournament form 22.5; reliability 0.869, activity 0.919, provisional",{}
EyesNeverOpen,,,30.59,,30.32,25.0,0.8688,0.9159,34.42,True,43.26,1,331.0,"EyesNeverOpen scores 34.42 with bancho score 30.6, recent tournament form 30.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Deshoou,,,39.31,,26.85,25.0,0.8688,0.9154,34.41,True,43.26,1,337.0,"Deshoou scores 34.41 with bancho score 39.3, recent tournament form 26.9, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
POMAH,,,36.68,,22.43,25.0,0.8688,0.9391,34.41,True,42.17,1,169.0,"POMAH scores 34.41 with bancho score 36.7, consistency score 25.0, recent tournament form 22.4; reliability 0.869, activity 0.939, provisional",{}
orngoos,,,48.61,,22.2,25.0,0.8688,0.9187,34.38,True,43.08,1,302.0,"orngoos scores 34.38 with bancho score 48.6, consistency score 25.0, recent tournament form 22.2; reliability 0.869, activity 0.919, provisional",{}
robotonic,,,39.84,,19.98,25.0,0.8688,0.942,34.32,True,41.93,1,156.0,"robotonic scores 34.32 with bancho score 39.8, consistency score 25.0, recent tournament form 20.0; reliability 0.869, activity 0.942, provisional",{}
Belladonna,,,46.86,,22.45,25.0,0.8688,0.9186,34.31,True,42.99,1,303.0,"Belladonna scores 34.31 with bancho score 46.9, consistency score 25.0, recent tournament form 22.4; reliability 0.869, activity 0.919, provisional",{}
Kyulke,,,32.61,,35.33,25.0,0.85,0.9082,34.29,True,44.42,0,450.0,"Kyulke scores 34.29 with recent tournament form 35.3, bancho score 32.6, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
CRIMEA,,,40.47,,20.21,25.0,0.8688,0.9391,34.29,True,42.03,1,169.0,"CRIMEA scores 34.29 with bancho score 40.5, consistency score 25.0, recent tournament form 20.2; reliability 0.869, activity 0.939, provisional",{}
hifu,,,34.71,,27.79,25.0,0.8688,0.9153,34.26,True,43.08,1,338.0,"hifu scores 34.26 with bancho score 34.7, recent tournament form 27.8, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
chiv,,,27.41,,23.2,25.0,0.8688,0.9475,34.23,True,41.58,1,134.0,"chiv scores 34.23 with bancho score 27.4, consistency score 25.0, recent tournament form 23.2; reliability 0.869, activity 0.948, provisional",{}
godzilla,,,25.42,,30.37,25.0,0.8688,0.9186,34.2,True,42.86,1,303.0,"godzilla scores 34.20 with recent tournament form 30.4, bancho score 25.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Fo_Ka,,,29.53,,23.49,25.0,0.8688,0.9407,34.17,True,41.81,1,162.0,"Fo_Ka scores 34.17 with bancho score 29.5, consistency score 25.0, recent tournament form 23.5; reliability 0.869, activity 0.941, provisional",{}
KonKonKinakoN,,,35.77,,26.58,25.0,0.8688,0.9153,34.14,True,42.93,1,338.0,"KonKonKinakoN scores 34.14 with bancho score 35.8, recent tournament form 26.6, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Curren Bouquet,,,26.62,,30.21,25.0,0.8688,0.9153,34.13,True,42.92,1,338.0,"Curren Bouquet scores 34.13 with recent tournament form 30.2, bancho score 26.6, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Jokupoika24,,,22.83,,37.89,25.0,0.85,0.9082,34.09,True,44.15,0,451.0,"Jokupoika24 scores 34.09 with recent tournament form 37.9, consistency score 25.0, bancho score 22.8; reliability 0.850, activity 0.908, provisional",{}
VineOpoly,,,40.4,,30.37,25.0,0.85,0.9096,34.06,True,44.06,0,422.0,"VineOpoly scores 34.06 with bancho score 40.4, recent tournament form 30.4, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
electrostrike,,,19.78,,27.15,25.0,0.8688,0.9387,34.06,True,41.76,1,171.0,"electrostrike scores 34.06 with recent tournament form 27.1, consistency score 25.0, bancho score 19.8; reliability 0.869, activity 0.939, provisional",{}
- PPKM -,,,34.92,,26.23,25.0,0.8688,0.9158,34.05,True,42.79,1,332.0,"- PPKM - scores 34.05 with bancho score 34.9, recent tournament form 26.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
BELLOFIGO,,,40.29,,18.89,25.0,0.8688,0.9376,34.01,True,41.75,1,176.0,"BELLOFIGO scores 34.01 with bancho score 40.3, consistency score 25.0, recent tournament form 18.9; reliability 0.869, activity 0.938, provisional",{}
Gerard Way,,,29.32,,22.76,25.0,0.8688,0.9391,33.98,True,41.65,1,169.0,"Gerard Way scores 33.98 with bancho score 29.3, consistency score 25.0, recent tournament form 22.8; reliability 0.869, activity 0.939, provisional",{}
Endless Tilt,,,32.75,,26.56,25.0,0.8688,0.9159,33.96,True,42.68,1,331.0,"Endless Tilt scores 33.96 with bancho score 32.7, recent tournament form 26.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
vonneti,,,20.57,,30.75,25.0,0.8688,0.9186,33.95,True,42.55,1,303.0,"vonneti scores 33.95 with recent tournament form 30.8, consistency score 25.0, bancho score 20.6; reliability 0.869, activity 0.919, provisional",{}
duke,,,33.81,,20.52,25.0,0.8688,0.9404,33.95,True,41.56,1,163.0,"duke scores 33.95 with bancho score 33.8, consistency score 25.0, recent tournament form 20.5; reliability 0.869, activity 0.940, provisional",{}
Polle,,,30.97,,21.1,25.0,0.8688,0.9387,33.8,True,41.45,1,171.0,"Polle scores 33.80 with bancho score 31.0, consistency score 25.0, recent tournament form 21.1; reliability 0.869, activity 0.939, provisional",{}
grkn7,,,26.46,,27.85,25.0,0.8688,0.9153,33.75,True,42.44,1,338.0,"grkn7 scores 33.75 with recent tournament form 27.9, bancho score 26.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Carlosflow,,,38.99,,22.87,25.0,0.8688,0.9153,33.75,True,42.44,1,338.0,"Carlosflow scores 33.75 with bancho score 39.0, consistency score 25.0, recent tournament form 22.9; reliability 0.869, activity 0.915, provisional",{}
makkara,,,27.35,,33.81,25.0,0.85,0.9082,33.74,True,43.7,0,450.0,"makkara scores 33.74 with recent tournament form 33.8, bancho score 27.4, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
juujep,,,28.68,,33.17,25.0,0.85,0.908,33.71,True,43.68,0,455.0,"juujep scores 33.71 with recent tournament form 33.2, bancho score 28.7, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
zeta,,,34.89,,23.88,25.0,0.8688,0.9153,33.65,True,42.32,1,338.0,"zeta scores 33.65 with bancho score 34.9, consistency score 25.0, recent tournament form 23.9; reliability 0.869, activity 0.915, provisional",{}
vdc,,,27.98,,25.36,25.0,0.8688,0.9193,33.59,True,42.06,1,296.0,"vdc scores 33.59 with bancho score 28.0, recent tournament form 25.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Oscar con boina,,,50.6,,23.13,25.0,0.85,0.9093,33.56,True,43.42,0,428.0,"Oscar con boina scores 33.56 with bancho score 50.6, consistency score 25.0, recent tournament form 23.1; reliability 0.850, activity 0.909, provisional",{}
synchromic,,,43.02,,20.21,25.0,0.8688,0.9147,33.56,True,42.23,1,345.0,"synchromic scores 33.56 with bancho score 43.0, consistency score 25.0, recent tournament form 20.2; reliability 0.869, activity 0.915, provisional",{}
Thuya,,,41.6,,26.52,25.0,0.85,0.9092,33.53,True,43.38,0,429.0,"Thuya scores 33.53 with bancho score 41.6, recent tournament form 26.5, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
Mqnster,,,45.16,,25.07,25.0,0.85,0.9089,33.51,True,43.38,0,435.0,"Mqnster scores 33.51 with bancho score 45.2, recent tournament form 25.1, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
Ryuzaki,,,41.78,,14.58,25.0,0.8688,0.9404,33.5,True,41.01,1,163.0,"Ryuzaki scores 33.50 with bancho score 41.8, consistency score 25.0, recent tournament form 14.6; reliability 0.869, activity 0.940, provisional",{}
Azasapag,,,22.42,,18.66,25.0,0.8688,0.9574,33.5,True,40.28,1,100.0,"Azasapag scores 33.50 with consistency score 25.0, bancho score 22.4, recent tournament form 18.7; reliability 0.869, activity 0.957, provisional",{}
Caruma,,,24.9,,17.5,25.0,0.8688,0.9577,33.48,True,40.24,1,99.0,"Caruma scores 33.48 with consistency score 25.0, bancho score 24.9, recent tournament form 17.5; reliability 0.869, activity 0.958, provisional",{}
wessel_osu2,,,29.06,,24.73,25.0,0.8688,0.9147,33.39,True,42.02,1,345.0,"wessel_osu2 scores 33.39 with bancho score 29.1, consistency score 25.0, recent tournament form 24.7; reliability 0.869, activity 0.915, provisional",{}
mads,,,41.88,,14.43,25.0,0.8688,0.9376,33.39,True,40.99,1,176.0,"mads scores 33.39 with bancho score 41.9, consistency score 25.0, recent tournament form 14.4; reliability 0.869, activity 0.938, provisional",{}
Ayoukiro,,,28.3,,24.72,25.0,0.8688,0.9154,33.37,True,41.96,1,337.0,"Ayoukiro scores 33.37 with bancho score 28.3, consistency score 25.0, recent tournament form 24.7; reliability 0.869, activity 0.915, provisional",{}
KittyLikeme,,,22.59,,21.72,25.0,0.8688,0.9391,33.37,True,40.9,1,169.0,"KittyLikeme scores 33.37 with consistency score 25.0, bancho score 22.6, recent tournament form 21.7; reliability 0.869, activity 0.939, provisional",{}
Leftie,,,21.39,,22.14,25.0,0.8688,0.9391,33.36,True,40.89,1,169.0,"Leftie scores 33.36 with consistency score 25.0, recent tournament form 22.1, bancho score 21.4; reliability 0.869, activity 0.939, provisional",{}
OhLivi,,,17.2,,35.2,25.0,0.85,0.9085,33.33,True,43.17,0,443.0,"OhLivi scores 33.33 with recent tournament form 35.2, consistency score 25.0, bancho score 17.2; reliability 0.850, activity 0.908, provisional",{}
