username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
soik,,,,,51.12,25.0,0.8688,0.9173,36.58,True,45.9,1,316.0,"soik scores 36.58 with recent tournament form 51.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
KRZY,,,,,51.11,25.0,0.8688,0.9172,36.57,True,45.89,1,317.0,"KRZY scores 36.57 with recent tournament form 51.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Hanori,,,,,30.71,95.76,0.8875,0.9391,36.44,True,43.72,2,169.0,"Hanori scores 36.44 with consistency score 95.8, recent tournament form 30.7; reliability 0.887, activity 0.939, provisional",{}
970,,,,,50.88,25.0,0.8688,0.9166,36.4,True,45.7,1,323.0,"970 scores 36.40 with recent tournament form 50.9, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
GabberSS,,,,,50.86,25.0,0.8688,0.9158,36.35,True,45.69,1,332.0,"GabberSS scores 36.35 with recent tournament form 50.9, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
gamer228666,,,,,48.94,25.0,0.8688,0.9439,36.21,True,44.15,1,148.0,"gamer228666 scores 36.21 with recent tournament form 48.9, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
Skydiver,,,,,47.87,25.0,0.8688,0.962,36.19,True,43.3,1,86.0,"Skydiver scores 36.19 with recent tournament form 47.9, consistency score 25.0; reliability 0.869, activity 0.962, provisional",{}
shadevr,,,,,50.51,25.0,0.8688,0.9165,36.16,True,45.41,1,324.0,"shadevr scores 36.16 with recent tournament form 50.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
VtuberVoiceASMR,,,,,47.93,25.0,0.8688,0.96,36.15,True,43.34,1,92.0,"VtuberVoiceASMR scores 36.15 with recent tournament form 47.9, consistency score 25.0; reliability 0.869, activity 0.960, provisional",{}
Nescafe Classic,,,,,50.43,25.0,0.8688,0.9165,36.11,True,45.34,1,324.0,"Nescafe Classic scores 36.11 with recent tournament form 50.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Nessy,,,,,50.24,25.0,0.8688,0.9165,35.98,True,45.19,1,324.0,"Nessy scores 35.98 with recent tournament form 50.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
EPEMA,,,,,31.56,89.46,0.8875,0.9391,35.96,True,43.14,2,169.0,"EPEMA scores 35.96 with consistency score 89.5, recent tournament form 31.6; reliability 0.887, activity 0.939, provisional",{}
Chibi Maruko,,,,,29.33,97.79,0.8875,0.9407,35.92,True,43.02,2,162.0,"Chibi Maruko scores 35.92 with consistency score 97.8, recent tournament form 29.3; reliability 0.887, activity 0.941, provisional",{}
Bartek22830,,,,,51.78,25.0,0.85,0.91,35.91,True,46.42,0,415.0,"Bartek22830 scores 35.91 with recent tournament form 51.8, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
alimentaire,,,,,51.75,25.0,0.85,0.9096,35.87,True,46.4,0,421.0,"alimentaire scores 35.87 with recent tournament form 51.8, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
flowering,,,,,32.57,89.02,0.8875,0.9187,35.76,True,43.86,2,302.0,"flowering scores 35.76 with consistency score 89.0, recent tournament form 32.6; reliability 0.887, activity 0.919, provisional",{}
FLAVEN,,,,,49.85,25.0,0.8688,0.9165,35.74,True,44.88,1,324.0,"FLAVEN scores 35.74 with recent tournament form 49.9, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
sephy,,,,,49.84,25.0,0.8688,0.9167,35.74,True,44.87,1,322.0,"sephy scores 35.74 with recent tournament form 49.8, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
aimbotcone,,,,,48.06,25.0,0.8688,0.9454,35.69,True,43.45,1,142.0,"aimbotcone scores 35.69 with recent tournament form 48.1, consistency score 25.0; reliability 0.869, activity 0.945, provisional",{}
nooneloves,,,,,32.15,85.29,0.8875,0.9391,35.65,True,42.78,2,169.0,"nooneloves scores 35.65 with consistency score 85.3, recent tournament form 32.1; reliability 0.887, activity 0.939, provisional",{}
[Q],,,,,48.18,25.0,0.8688,0.942,35.64,True,43.54,1,156.0,"[Q] scores 35.64 with recent tournament form 48.2, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
minefieldsurfer,,,,,31.48,90.44,0.8688,0.9475,35.62,True,43.27,1,134.0,"minefieldsurfer scores 35.62 with consistency score 90.4, recent tournament form 31.5; reliability 0.869, activity 0.948, provisional",{}
monte,,,,,49.44,25.0,0.8688,0.9186,35.56,True,44.55,1,303.0,"monte scores 35.56 with recent tournament form 49.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
apisedo,,,,,51.28,25.0,0.85,0.9085,35.54,True,46.02,0,443.0,"apisedo scores 35.54 with recent tournament form 51.3, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
m4rkvc,,,,,48.03,25.0,0.8688,0.9404,35.48,True,43.42,1,163.0,"m4rkvc scores 35.48 with recent tournament form 48.0, consistency score 25.0; reliability 0.869, activity 0.940, provisional",{}
LyeRR,,,,,47.89,25.0,0.8688,0.942,35.45,True,43.31,1,156.0,"LyeRR scores 35.45 with recent tournament form 47.9, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
John ethken,,,,,29.21,95.26,0.8875,0.9407,35.42,True,42.42,2,162.0,"John ethken scores 35.42 with consistency score 95.3, recent tournament form 29.2; reliability 0.887, activity 0.941, provisional",{}
Behwall,,,,,49.26,25.0,0.8688,0.9172,35.39,True,44.41,1,317.0,"Behwall scores 35.39 with recent tournament form 49.3, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
synoxa,,,,,49.0,25.0,0.8688,0.9209,35.36,True,44.2,1,282.0,"synoxa scores 35.36 with recent tournament form 49.0, consistency score 25.0; reliability 0.869, activity 0.921, provisional",{}
nekore,,,,,35.91,77.74,0.8688,0.9178,35.31,True,44.28,1,311.0,"nekore scores 35.31 with consistency score 77.7, recent tournament form 35.9; reliability 0.869, activity 0.918, provisional",{}
Marjus,,,,,50.87,25.0,0.85,0.9083,35.28,True,45.7,0,448.0,"Marjus scores 35.28 with recent tournament form 50.9, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
asta is cute,,,,,49.12,25.0,0.8688,0.9159,35.25,True,44.3,1,331.0,"asta is cute scores 35.25 with recent tournament form 49.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
tfge,,,,,48.8,25.0,0.8688,0.9193,35.17,True,44.04,1,296.0,"tfge scores 35.17 with recent tournament form 48.8, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
EZChamp,,,,,50.55,25.0,0.85,0.9099,35.14,True,45.44,0,416.0,"EZChamp scores 35.14 with recent tournament form 50.5, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
stupid dog,,,,,48.61,25.0,0.8688,0.9194,35.06,True,43.89,1,295.0,"stupid dog scores 35.06 with recent tournament form 48.6, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
-Puyu,,,,,28.95,98.75,0.8688,0.9391,35.01,True,42.91,1,169.0,"-Puyu scores 35.01 with consistency score 98.8, recent tournament form 28.9; reliability 0.869, activity 0.939, provisional",{}
jj986544591,,,,,48.61,25.0,0.8688,0.9166,34.95,True,43.89,1,323.0,"jj986544591 scores 34.95 with recent tournament form 48.6, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Sobu,,,,,35.61,70.64,0.8688,0.9387,34.76,True,42.62,1,171.0,"Sobu scores 34.76 with consistency score 70.6, recent tournament form 35.6; reliability 0.869, activity 0.939, provisional",{}
gheanfoil,,,,,46.81,25.0,0.8688,0.942,34.74,True,42.45,1,156.0,"gheanfoil scores 34.74 with recent tournament form 46.8, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Emerald Ages,,,,,47.99,25.0,0.8688,0.9193,34.66,True,43.39,1,296.0,"Emerald Ages scores 34.66 with recent tournament form 48.0, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Fault,,,,,48.04,25.0,0.8688,0.9167,34.59,True,43.43,1,322.0,"Fault scores 34.59 with recent tournament form 48.0, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Amuro,,,,,27.15,98.46,0.8875,0.9407,34.57,True,41.41,2,162.0,"Amuro scores 34.57 with consistency score 98.5, recent tournament form 27.1; reliability 0.887, activity 0.941, provisional",{}
YMD,,,,,46.41,25.0,0.8688,0.942,34.48,True,42.13,1,156.0,"YMD scores 34.48 with recent tournament form 46.4, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Akuma no Tenshi,,,,,46.37,25.0,0.8688,0.942,34.45,True,42.1,1,156.0,"Akuma no Tenshi scores 34.45 with recent tournament form 46.4, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Dumb-Andy,,,,,47.77,25.0,0.8688,0.9167,34.42,True,43.22,1,322.0,"Dumb-Andy scores 34.42 with recent tournament form 47.8, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Fejlan,,,,,46.26,25.0,0.8688,0.942,34.38,True,42.01,1,156.0,"Fejlan scores 34.38 with recent tournament form 46.3, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Summer_Ouo,,,,,47.69,25.0,0.8688,0.916,34.34,True,43.15,1,330.0,"Summer_Ouo scores 34.34 with recent tournament form 47.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
NashiKari,,,,,47.69,25.0,0.8688,0.916,34.34,True,43.15,1,330.0,"NashiKari scores 34.34 with recent tournament form 47.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
velcro shoes,,,,,47.65,25.0,0.8688,0.9159,34.31,True,43.12,1,331.0,"velcro shoes scores 34.31 with recent tournament form 47.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
wick,,,,,47.54,25.0,0.8688,0.916,34.25,True,43.03,1,330.0,"wick scores 34.25 with recent tournament form 47.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
ChaiPhukChep,,,,,46.01,25.0,0.8688,0.9407,34.17,True,41.81,1,162.0,"ChaiPhukChep scores 34.17 with recent tournament form 46.0, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
FAW,,,,,31.64,77.28,0.8875,0.942,34.08,True,40.77,2,156.0,"FAW scores 34.08 with consistency score 77.3, recent tournament form 31.6; reliability 0.887, activity 0.942, provisional",{}
Supernye,,,,,47.13,25.0,0.8688,0.9167,34.01,True,42.7,1,322.0,"Supernye scores 34.01 with recent tournament form 47.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
noncycle,,,,,46.62,25.0,0.8688,0.9201,33.81,True,42.3,1,289.0,"noncycle scores 33.81 with recent tournament form 46.6, consistency score 25.0; reliability 0.869, activity 0.920, provisional",{}
[Crz]xz1z1z,,,,,46.57,25.0,0.8688,0.9166,33.65,True,42.26,1,323.0,"[Crz]xz1z1z scores 33.65 with recent tournament form 46.6, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
fruit cup,,,,,27.1,93.13,0.8875,0.9407,33.65,True,40.31,2,162.0,"fruit cup scores 33.65 with consistency score 93.1, recent tournament form 27.1; reliability 0.887, activity 0.941, provisional",{}
[dekori],,,,,45.11,25.0,0.8688,0.9418,33.62,True,41.09,1,157.0,"[dekori] scores 33.62 with recent tournament form 45.1, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Markus,,,,,46.51,25.0,0.8688,0.916,33.59,True,42.21,1,330.0,"Markus scores 33.59 with recent tournament form 46.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
ozbert,,,,,44.81,25.0,0.8688,0.9457,33.56,True,40.85,1,141.0,"ozbert scores 33.56 with recent tournament form 44.8, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
Arnold24x24,,,,,31.22,74.8,0.8875,0.9457,33.52,True,39.94,2,141.0,"Arnold24x24 scores 33.52 with consistency score 74.8, recent tournament form 31.2; reliability 0.887, activity 0.946, provisional",{}
G e n g a o z o,,,,,26.05,94.68,0.8875,0.9475,33.45,True,39.78,2,134.0,"G e n g a o z o scores 33.45 with consistency score 94.7, recent tournament form 26.1; reliability 0.887, activity 0.948, provisional",{}
AHotDawg,,,,,25.56,97.44,0.8875,0.9407,33.34,True,39.94,2,162.0,"AHotDawg scores 33.34 with consistency score 97.4, recent tournament form 25.6; reliability 0.887, activity 0.941, provisional",{}
smashcae,,,,,24.8,99.65,0.8875,0.9407,33.2,True,39.77,2,162.0,"smashcae scores 33.20 with consistency score 99.7, recent tournament form 24.8; reliability 0.887, activity 0.941, provisional",{}
TrickyPugster,,,,,45.65,25.0,0.8688,0.9194,33.17,True,41.52,1,295.0,"TrickyPugster scores 33.17 with recent tournament form 45.6, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Mekeyo,,,,,44.37,25.0,0.8688,0.9407,33.1,True,40.5,1,162.0,"Mekeyo scores 33.10 with recent tournament form 44.4, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
suntanCTM,,,,,45.54,25.0,0.8688,0.9193,33.09,True,41.43,1,296.0,"suntanCTM scores 33.09 with recent tournament form 45.5, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Lantis,,,,,44.17,25.0,0.8688,0.942,33.01,True,40.34,1,156.0,"Lantis scores 33.01 with recent tournament form 44.2, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
dasdwqdf,,,,,47.07,25.0,0.85,0.9096,32.98,True,42.66,0,422.0,"dasdwqdf scores 32.98 with recent tournament form 47.1, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
big snag,,,,,43.84,25.0,0.8688,0.9472,32.98,True,40.07,1,135.0,"big snag scores 32.98 with recent tournament form 43.8, consistency score 25.0; reliability 0.869, activity 0.947, provisional",{}
Burning John,,,,,24.64,94.22,0.9062,0.9407,32.87,False,38.56,3,162.0,"Burning John scores 32.87 with consistency score 94.2, recent tournament form 24.6; reliability 0.906, activity 0.941",{}
ozy,,,,,46.72,25.0,0.85,0.9096,32.76,True,42.38,0,421.0,"ozy scores 32.76 with recent tournament form 46.7, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
RAFUNA,,,,,43.7,25.0,0.8688,0.942,32.7,True,39.96,1,156.0,"RAFUNA scores 32.70 with recent tournament form 43.7, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Endura,,,,,28.74,79.47,0.8875,0.9475,32.7,True,38.89,2,134.0,"Endura scores 32.70 with consistency score 79.5, recent tournament form 28.7; reliability 0.887, activity 0.948, provisional",{}
Paracat,,,,,45.07,25.0,0.8688,0.9159,32.67,True,41.06,1,331.0,"Paracat scores 32.67 with recent tournament form 45.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Nekkid,,,,,25.51,97.98,0.8688,0.9391,32.64,True,40.0,1,169.0,"Nekkid scores 32.64 with consistency score 98.0, recent tournament form 25.5; reliability 0.869, activity 0.939, provisional",{}
FlasTEH,,,,,43.52,25.0,0.8688,0.9423,32.6,True,39.82,1,155.0,"FlasTEH scores 32.60 with recent tournament form 43.5, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Barbone,,,,,43.41,25.0,0.8688,0.9423,32.52,True,39.73,1,155.0,"Barbone scores 32.52 with recent tournament form 43.4, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Read Horimiya,,,,,44.71,25.0,0.8688,0.916,32.44,True,40.77,1,330.0,"Read Horimiya scores 32.44 with recent tournament form 44.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
HandsomeMe,,,,,46.18,25.0,0.85,0.9096,32.43,True,41.94,0,421.0,"HandsomeMe scores 32.43 with recent tournament form 46.2, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Rebo,,,,,43.41,25.0,0.8688,0.9391,32.41,True,39.73,1,169.0,"Rebo scores 32.41 with recent tournament form 43.4, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Alice Carroll,,,,,23.5,98.97,0.8875,0.9407,32.22,True,38.59,2,162.0,"Alice Carroll scores 32.22 with consistency score 99.0, recent tournament form 23.5; reliability 0.887, activity 0.941, provisional",{}
fireblaze3028,,,,,27.52,91.86,0.8688,0.918,32.21,True,40.39,1,309.0,"fireblaze3028 scores 32.21 with consistency score 91.9, recent tournament form 27.5; reliability 0.869, activity 0.918, provisional",{}
uatzap,,,,,43.07,25.0,0.8688,0.9389,32.18,True,39.46,1,170.0,"uatzap scores 32.18 with recent tournament form 43.1, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
dracoria,,,,,25.61,89.98,0.8875,0.9407,32.13,True,38.48,2,162.0,"dracoria scores 32.13 with consistency score 90.0, recent tournament form 25.6; reliability 0.887, activity 0.941, provisional",{}
Dream Journey,,,,,44.21,25.0,0.8688,0.9159,32.12,True,40.37,1,331.0,"Dream Journey scores 32.12 with recent tournament form 44.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
towny1,,,,,42.4,25.0,0.8688,0.9418,31.85,True,38.92,1,157.0,"towny1 scores 31.85 with recent tournament form 42.4, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
TzArtifactz,,,,,23.9,95.15,0.8875,0.9407,31.85,True,38.15,2,162.0,"TzArtifactz scores 31.85 with consistency score 95.2, recent tournament form 23.9; reliability 0.887, activity 0.941, provisional",{}
helvetia,,,,,42.51,25.0,0.8688,0.9391,31.83,True,39.01,1,169.0,"helvetia scores 31.83 with recent tournament form 42.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Somay 287,,,,,43.63,25.0,0.8688,0.9172,31.8,True,39.9,1,317.0,"Somay 287 scores 31.80 with recent tournament form 43.6, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Gonzah,,,,,42.22,25.0,0.8688,0.9437,31.79,True,38.78,1,149.0,"Gonzah scores 31.79 with recent tournament form 42.2, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
tomadoi,,,,,41.96,25.0,0.8688,0.942,31.56,True,38.57,1,156.0,"tomadoi scores 31.56 with recent tournament form 42.0, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
vonneti,,,,,43.08,25.0,0.8688,0.9186,31.5,True,39.46,1,303.0,"vonneti scores 31.50 with recent tournament form 43.1, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
the gloomist,,,,,29.97,69.01,0.8875,0.9387,31.47,True,37.78,2,171.0,"the gloomist scores 31.47 with consistency score 69.0, recent tournament form 30.0; reliability 0.887, activity 0.939, provisional",{}
KEKW_,,,,,43.16,25.0,0.8688,0.9159,31.45,True,39.53,1,331.0,"KEKW_ scores 31.45 with recent tournament form 43.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Bairechuu,,,,,43.11,25.0,0.8688,0.9159,31.42,True,39.49,1,331.0,"Bairechuu scores 31.42 with recent tournament form 43.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
SinqHD,,,,,42.95,25.0,0.8688,0.9159,31.32,True,39.36,1,331.0,"SinqHD scores 31.32 with recent tournament form 43.0, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
godzilla,,,,,42.69,25.0,0.8688,0.9186,31.25,True,39.15,1,303.0,"godzilla scores 31.25 with recent tournament form 42.7, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
danialinoo,,,,,41.21,25.0,0.8688,0.9407,31.03,True,37.97,1,162.0,"danialinoo scores 31.03 with recent tournament form 41.2, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
-Din-,,,,,43.89,25.0,0.85,0.9096,31.01,True,40.11,0,421.0,"-Din- scores 31.01 with recent tournament form 43.9, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Meower,,,,,41.13,25.0,0.8688,0.9389,30.92,True,37.9,1,170.0,"Meower scores 30.92 with recent tournament form 41.1, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
KC Aqua,,,,,42.24,25.0,0.8688,0.9165,30.89,True,38.79,1,324.0,"KC Aqua scores 30.89 with recent tournament form 42.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Lesperry,,,,,40.98,25.0,0.8688,0.9407,30.88,True,37.78,1,162.0,"Lesperry scores 30.88 with recent tournament form 41.0, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
flyond,,,,,40.95,25.0,0.8688,0.9391,30.81,True,37.76,1,169.0,"flyond scores 30.81 with recent tournament form 41.0, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
walmart palr,,,,,43.52,25.0,0.85,0.9082,30.74,True,39.82,0,450.0,"walmart palr scores 30.74 with recent tournament form 43.5, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
Hazuki-,,,,,42.01,25.0,0.8688,0.9159,30.72,True,38.61,1,331.0,"Hazuki- scores 30.72 with recent tournament form 42.0, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
PeterPen,,,,,40.77,25.0,0.8688,0.9389,30.68,True,37.62,1,170.0,"PeterPen scores 30.68 with recent tournament form 40.8, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
soyorin,,,,,41.94,25.0,0.8688,0.9153,30.66,True,38.55,1,338.0,"soyorin scores 30.66 with recent tournament form 41.9, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
227,,,,,43.27,25.0,0.85,0.9082,30.58,True,39.62,0,450.0,"227 scores 30.58 with recent tournament form 43.3, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
Big Yikes,,,,,40.57,25.0,0.8688,0.9389,30.55,True,37.46,1,170.0,"Big Yikes scores 30.55 with recent tournament form 40.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Clutch,,,,,40.26,25.0,0.8688,0.942,30.45,True,37.21,1,156.0,"Clutch scores 30.45 with recent tournament form 40.3, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
ming0328ming,,,,,40.38,25.0,0.8688,0.9391,30.44,True,37.3,1,169.0,"ming0328ming scores 30.44 with recent tournament form 40.4, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
maTT4132,,,,,41.54,25.0,0.8688,0.9159,30.42,True,38.23,1,331.0,"maTT4132 scores 30.42 with recent tournament form 41.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
superi0r,,,,,39.95,25.0,0.8688,0.9472,30.42,True,36.96,1,135.0,"superi0r scores 30.42 with recent tournament form 40.0, consistency score 25.0; reliability 0.869, activity 0.947, provisional",{}
Alyra,,,,,40.28,25.0,0.8688,0.9391,30.37,True,37.22,1,169.0,"Alyra scores 30.37 with recent tournament form 40.3, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
moosepi,,,,,41.37,25.0,0.8688,0.916,30.32,True,38.1,1,330.0,"moosepi scores 30.32 with recent tournament form 41.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
xceller,,,,,41.42,25.0,0.8688,0.9147,30.31,True,38.14,1,345.0,"xceller scores 30.31 with recent tournament form 41.4, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
-Kedama,,,,,40.09,25.0,0.8688,0.9407,30.3,True,37.07,1,162.0,"-Kedama scores 30.30 with recent tournament form 40.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Vagabond,,,,,41.14,25.0,0.8688,0.9186,30.26,True,37.91,1,303.0,"Vagabond scores 30.26 with recent tournament form 41.1, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Kuronora,,,,,39.96,25.0,0.8688,0.9389,30.16,True,36.97,1,170.0,"Kuronora scores 30.16 with recent tournament form 40.0, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
cyo,,,,,42.44,25.0,0.85,0.9096,30.12,True,38.95,0,421.0,"cyo scores 30.12 with recent tournament form 42.4, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
-cyber,,,,,42.3,25.0,0.85,0.9082,29.98,True,38.84,0,450.0,"-cyber scores 29.98 with recent tournament form 42.3, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
Lujeol,,,,,40.56,25.0,0.8688,0.9172,29.84,True,37.45,1,317.0,"Lujeol scores 29.84 with recent tournament form 40.6, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
_Silvian,,,,,40.44,25.0,0.8688,0.9165,29.74,True,37.35,1,324.0,"_Silvian scores 29.74 with recent tournament form 40.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Lunasa,,,,,39.22,25.0,0.8688,0.9407,29.73,True,36.38,1,162.0,"Lunasa scores 29.73 with recent tournament form 39.2, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Kamensh1k,,,,,38.98,25.0,0.8688,0.9457,29.73,True,36.18,1,141.0,"Kamensh1k scores 29.73 with recent tournament form 39.0, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
Homutan,,,,,39.14,25.0,0.8688,0.942,29.72,True,36.31,1,156.0,"Homutan scores 29.72 with recent tournament form 39.1, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
aaront,,,,,40.33,25.0,0.8688,0.916,29.66,True,37.26,1,330.0,"aaront scores 29.66 with recent tournament form 40.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
pr1mary,,,,,38.95,25.0,0.8688,0.9437,29.65,True,36.16,1,149.0,"pr1mary scores 29.65 with recent tournament form 39.0, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
dragonsaga,,,,,40.28,25.0,0.8688,0.9157,29.61,True,37.22,1,333.0,"dragonsaga scores 29.61 with recent tournament form 40.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Mr Wang,,,,,40.26,25.0,0.8688,0.916,29.61,True,37.21,1,330.0,"Mr Wang scores 29.61 with recent tournament form 40.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Andros,,,,,38.42,25.0,0.8688,0.942,29.25,True,35.74,1,156.0,"Andros scores 29.25 with recent tournament form 38.4, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Thuya,,,,,41.01,25.0,0.85,0.9092,29.22,True,37.81,0,429.0,"Thuya scores 29.22 with recent tournament form 41.0, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
N1ghtbeat,,,,,39.44,25.0,0.8688,0.9193,29.19,True,36.55,1,296.0,"N1ghtbeat scores 29.19 with recent tournament form 39.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
artlost,,,,,39.55,25.0,0.8688,0.9159,29.16,True,36.64,1,331.0,"artlost scores 29.16 with recent tournament form 39.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
mikatsu,,,,,39.54,25.0,0.8688,0.9153,29.13,True,36.63,1,338.0,"mikatsu scores 29.13 with recent tournament form 39.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
OhLivi,,,,,40.58,25.0,0.85,0.9085,28.93,True,37.46,0,443.0,"OhLivi scores 28.93 with recent tournament form 40.6, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
my angel amuro,,,,,39.22,25.0,0.8688,0.9153,28.93,True,36.38,1,338.0,"my angel amuro scores 28.93 with recent tournament form 39.2, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Curren Bouquet,,,,,39.12,25.0,0.8688,0.9153,28.86,True,36.3,1,338.0,"Curren Bouquet scores 28.86 with recent tournament form 39.1, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
xXChokgamerXx,,,,,37.51,25.0,0.8688,0.9437,28.7,True,35.01,1,149.0,"xXChokgamerXx scores 28.70 with recent tournament form 37.5, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
